mouse_110_WT_C	mouse_110_WT_NC	mouse_148_WT_C	mouse_148_WT_NC	mouse_158_WT_C	mouse_158_WT_NC	mouse_183_KOMIR150_C	mouse_183_KOMIR150_NC	mouse_198_KOMIR150_C	mouse_198_KOMIR150_NC	mouse_206_KOMIR150_C	mouse_206_KOMIR150_NC	mouse_2670_KOTet3_C	mouse_2670_KOTet3_NC	mouse_7530_KOTet3_C	mouse_7530_KOTet3_NC	mouse_7531_KOTet3_C	mouse_7532_WT_NC	mouse_H510_WT_C	mouse_H510_WT_NC	mouse_H514_WT_C	mouse_H514_WT_NC
ENSMUSG00000068068.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094063.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026815.15	0	0.45745	0.857286	1.98095	0.829094	0.998827	0.491735	0.688506	0	2.37485	1.72307	1.295	0.393253	1.71091	0.823609	5.27347	0	1.2725	0.912176	7.72706	2.65458	1.45856
ENSMUSG00000094520.5	5.18044	3.69678	4.66542	3.90398	4.37024	5.59535	4.29238	3.16212	3.94175	4.2285	2.83012	2.57437	4.90794	3.43299	5.50629	5.12747	3.87554	4.44486	5.72001	4.2017	5.52902	5.00435
ENSMUSG00000039883.6	0	0.349591	0.32748	1.13541	0.316617	0	0	0.52613	0	0.660469	0	0	0.600889	0	0	0	0	0	0	0.331194	0	0
ENSMUSG00000027722.15	10.143	7.67272	10.8095	9.03291	10.1171	10.6166	10.1565	6.1582	11.3461	9.33106	7.21197	5.0713	8.11807	6.85823	12.9917	9.80786	7.97177	9.76136	8.41086	11.542	10.0293	11.6062
ENSMUSG00000033948.4	0	0	0	0	0.116743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039086.10	13.4542	10.3648	13.9306	8.50633	16.638	9.10507	15.8065	6.79221	14.4734	10.5747	15.1115	8.05243	9.33418	5.61362	9.20404	8.41072	10.2604	7.10893	14.9906	8.38094	15.9198	8.34231
ENSMUSG00000032849.15	43.7027	17.558	34.9088	15.2748	41.1051	23.8692	34.5125	23.405	33.1259	19.9784	37.4828	18.206	37.2595	18.2069	57.3449	15.7208	37.917	18.3665	42.372	21.8128	39.2111	21.405
ENSMUSG00000063415.13	0	0	0	0	0	0	0.187955	0	0	0	0.303814	0	0	0.550683	0	0	0	0	0	0	0.203147	0.185736
ENSMUSG00000015647.10	0	0	0.058402	0	0	0	0	0.093883	0	0	0	0	0	0	0	0.362078	0	0.252685	0	0	0	0
ENSMUSG00000029082.18	45.4822	13.2074	44.3754	9.98387	29.3032	6.49272	19.2019	10.9129	27.493	8.80427	24.8728	4.50627	135.922	8.21934	57.538	4.76204	63.5655	12.3741	64.5191	23.4372	33.0757	7.42624
ENSMUSG00000027750.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045790.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032343.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041763.15	52.61	67.9906	56.7694	84.6114	58.2402	76.1064	47.4176	68.6651	56.0232	73.3054	47.9938	57.5612	54.6271	84.5169	54.535	81.7912	56.178	59.5347	49.2139	68.2619	48.9263	67.0177
ENSMUSG00000104824.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094531.4	0	0.233063	0	0	0	0.254004	0.751322	0	0.219332	0.223376	0.438914	0	0.403599	0.219334	0.229129	0	0	0.471956	0.69669	0.445917	0.347481	0.975708
ENSMUSG00000028796.18	110.311	92.5913	105.571	111.508	117.54	118.127	120.329	100.484	116.009	115.111	117.094	123.96	117.127	105.186	107.126	95.5841	96.8566	102.39	129.257	111.641	114.514	104.328
ENSMUSG00000015627.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022297.16	0	0	0	0	0	0.194249	0	0	0.166002	0	0	0.505209	0	0	0	0	0	0.180536	0	0.168681	0	0
ENSMUSG00000002732.15	7.78771	6.56064	7.39322	2.13238	5.37041	7.02883	17.0928	8.68702	6.43744	9.65007	10.3679	7.40111	4.61879	7.39218	7.74233	4.7772	17.1077	4.43705	7.84921	6.64228	10.8736	14.2307
ENSMUSG00000100016.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036437.7	0	0.512414	0	1.24677	0	1.31206	0.287482	2.05794	0.913847	1.01304	1.39148	2.08892	1.52722	1.14728	0	0.768474	0.465028	1.46378	1.61502	1.36331	0.856763	2.30951
ENSMUSG00000038216.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034040.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.298594	0
ENSMUSG00000025909.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062737.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020453.18	29.6765	29.9956	28.9415	30.0104	24.1554	20.7595	31.3711	33.7696	32.069	26.6478	23.9017	26.8579	19.1171	25.7241	21.6131	31.9025	24.8088	27.8488	22.203	27.0848	18.9679	29.5048
ENSMUSG00000102742.2	0	0	0.191439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047014.8	0.789573	0	0	0	0.947012	0.416927	0.374606	0	0.649394	0.987745	0	1.97407	1.19819	0	0.342641	0.33743	1.01831	0	0.694843	0.330204	0	0
ENSMUSG00000004085.15	21.2046	16.8918	17.5832	16.1747	11.9785	17.4828	23.8347	23.0564	17.4832	19.9598	15.2752	14.1616	15.3914	11.6892	26.7889	12.5906	20.5708	14.7279	18.011	13.0863	18.7647	11.9545
ENSMUSG00000014104.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027356.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109219.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038671.16	37.9179	73.3133	27.3257	55.5391	43.7963	52.5466	47.9637	53.9115	40.1664	48.2947	44.7995	72.3523	32.248	64.6782	21.7179	55.1916	27.2154	48.2986	28.9003	39.9268	26.1833	53.5231
ENSMUSG00000045826.10	7.12059	5.24236	4.3407	0.974506	8.17728	7.12873	4.04913	4.06574	4.71312	2.55522	1.69549	5.08976	1.54951	8.44808	2.15909	8.7304	1.7513	8.40108	8.08584	35.1117	1.16224	7.66553
ENSMUSG00000056076.14	126.322	175.576	103.081	125.58	126.329	140.18	139.693	156.48	108.104	130.836	150.565	106.535	137.506	121.66	185.602	129.291	116.907	164.533	147.568	173.751	170.715	126.718
ENSMUSG00000052684.5	17.7707	48.6589	25.0509	35.7019	24.6294	35.1857	19.8243	31.2335	7.73048	33.9713	46.4696	41.8106	82.0254	98.786	51.6918	159.342	47.6228	98.3	29.8742	84.2463	50.8779	89.1451
ENSMUSG00000020048.14	306.623	423.527	431.799	442.934	414.765	431.033	326.836	329.58	318.858	345.403	396.653	511.52	441.171	369.022	492.675	309.824	300.327	409.552	360.533	449.608	395.114	438.775
ENSMUSG00000027583.14	1.77268	2.89832	3.45923	3.97199	2.3273	3.56237	1.19283	2.55832	0.685568	3.58024	1.27948	8.09212	0	4.27421	0.28383	2.38261	0	6.90508	0.135376	4.58601	0.670405	9.18161
ENSMUSG00000037104.10	12.8378	18.6491	10.3981	17.3939	7.57771	13.2062	7.86977	17.6026	9.33799	23.8058	13.9133	13.6891	11.2653	18.6955	10.0627	9.6497	12.8125	10.7866	7.94818	11.4467	9.58919	10.4239
ENSMUSG00000004113.19	0	0	0.096036	0	0.066708	0	0.158493	0.15437	0	0.096837	0	0	0	0	0.100865	0.071349	0	0.103868	0.102198	0	0	0
ENSMUSG00000047369.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103567.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203112	0.21092	0	0
ENSMUSG00000021557.16	35.0063	25.5306	24.8067	23.0066	26.1189	35.6424	38.1509	28.8579	29.3071	39.1133	27.9471	23.4953	19.9013	21.4978	30.3123	17.0719	21.1421	19.6984	35.135	24.2539	21.6785	24.2057
ENSMUSG00000025887.11	1.71591	3.03645	1.70241	0.827875	4.37897	0.990975	0.976659	0	1.69291	1.32411	1.7115	2.16282	3.85501	1.43374	0.893412	1.44172	1.18015	0.774332	3.07395	0.57375	5.80804	0.813625
ENSMUSG00000033200.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069041.9	0	0	0	0	0.320782	0	0	0	0	0.334575	0	0	0	0	0	0	0	0	0.353041	0	0	0
ENSMUSG00000105078.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054901.8	0	0	1.16328	0	0.408832	0	0	0	0	2.04842	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078974.11	161.212	142.161	213.738	119.896	215.865	135.93	189.448	116.564	205.395	150.897	165.789	121.083	292.901	161.659	367.187	118.97	260.33	170.037	253.343	166.778	235.405	141.507
ENSMUSG00000079423.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046667.15	10.7093	9.66852	3.55207	8.10511	9.67061	4.99747	7.45435	11.8913	7.93239	9.27486	11.5763	1.3684	4.64368	8.12374	4.58197	5.5772	4.22486	6.51618	4.02788	6.9006	9.49216	6.96635
ENSMUSG00000080713.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051079.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096029.5	0	0	0	0	0	0.156834	0	0	0	0	0	0	0	0	0	0.139316	0	0	0	0	0	0
ENSMUSG00000019088.15	115.847	90.2108	96.2173	92.8598	125.673	87.0941	139.519	97.6105	89.0632	80.7611	127.55	95.4258	123.399	102.122	83.975	122.712	146.694	86.5705	143.721	113.037	143.539	62.5764
ENSMUSG00000068922.15	16.0938	6.90311	19.6943	11.4299	12.14	8.41965	13.4164	12.8341	15.8911	8.82388	19.1187	10.3474	16.4045	12.1446	17.3044	12.9751	18.0458	13.8064	14.1683	12.3162	18.3819	9.06142
ENSMUSG00000024395.10	0	0	0	0	0	0	0	0	0	1.62585	0	0	0	0	0	0	0	1.73585	0	0	0	0
ENSMUSG00000038112.16	0	0	0	0	0	0	0.184864	0	0.160175	0	0	0	0	0	0.169156	0	0	0	0	0	0	0
ENSMUSG00000045827.11	0.733856	2.37432	1.01062	1.63577	2.5395	3.76336	1.39161	1.6241	1.00489	2.03815	0	1.22299	0.741752	5.31535	1.48544	3.6748	1.05131	1.31126	1.72066	2.65534	1.22496	4.58428
ENSMUSG00000096069.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020697.17	15.5244	15.3115	14.1014	14.8999	12.3152	14.9666	13.541	14.2137	16.2651	11.045	14.9143	15.9975	12.8638	12.1903	16.2306	12.9971	15.0531	9.53409	14.6913	12.3961	15.4649	12.1223
ENSMUSG00000021095.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005802.13	0.262975	0.792899	0.217315	0.285966	0.836301	0.431475	0.993264	0.596208	0.368801	1.12209	1.98972	0.657395	0.794072	0.24631	0.389547	0	0.900724	2.40693	0.131577	2.12312	1.22711	1.6825
ENSMUSG00000000823.17	13.3722	19.7915	15.5279	15.8494	11.4205	12.9393	18.8983	20.7055	10.8834	12.9114	17.8046	21.6103	6.16663	18.8096	11.7699	17.5361	14.5758	18.0399	7.77945	14.6548	18.2709	15.9086
ENSMUSG00000073290.2	0	0	3.1173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052534.16	29.5858	25.0496	26.4518	28.7465	23.6415	26.9635	34.6207	36.5543	31.2312	40.9652	27.5419	28.2701	85.3995	82.877	40.7793	47.2232	58.4005	35.7595	36.8396	34.9421	35.6247	41.2634
ENSMUSG00000039714.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002455.15	42.7481	56.9524	45.199	54.8649	47.2792	57.1943	52.2313	54.9511	46.8386	50.2392	44.0838	52.0623	51.3187	49.6551	46.5008	46.0081	39.3372	49.7034	46.8941	47.7386	46.5151	52.027
ENSMUSG00000019809.17	25.0957	13.8061	23.8764	16.0964	22.2524	16.9914	20.3167	19.1797	21.2684	18.3923	12.6671	11.0271	16.0582	14.5515	25.2721	16.1077	17.4456	15.0541	22.6289	15.8525	21.3693	20.3096
ENSMUSG00000038902.15	19.523	22.7101	16.5974	22.395	26.4701	39.1449	21.1216	23.6912	20.178	26.9992	17.9861	23.8987	12.9512	22.0375	16.2021	23.1212	12.2475	25.3085	16.1105	20.4984	15.5462	27.0076
ENSMUSG00000019494.15	62.6674	59.9052	60.1385	64.8702	88.7002	67.3795	67.8031	70.468	56.7244	68.9768	72.552	58.6793	85.2657	72.5908	88.1723	69.3506	81.2123	71.1749	93.8585	71.2067	74.3305	62.5487
ENSMUSG00000006641.13	1.69204	3.19806	2.24143	5.9314	1.54421	5.03602	1.28598	0.360188	3.68095	3.02094	2.25374	6.98958	2.38209	1.79122	1.04845	4.75717	4.60419	2.66571	0.954048	5.07737	1.73371	2.28771
ENSMUSG00000038402.3	0.358655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054000.6	37.5412	24.0237	45.5717	32.8196	39.9377	20.0005	52.2729	44.7704	34.1309	42.7139	40.9368	21.043	43.7763	26.2316	27.549	21.0578	30.0663	24.325	27.3813	20.088	36.5029	23.7184
ENSMUSG00000031444.17	237.473	92.401	164.699	66.5017	133.526	87.1113	170.465	111.794	224.846	90.8154	164.519	61.5979	510.358	154.214	436.622	161.172	344.388	140.517	309.94	140.643	253.641	120.028
ENSMUSG00000061559.16	57.0873	36.3767	46.3585	42.2972	51.1111	34.5865	45.7773	44.32	49.7773	47.6177	48.0142	51.9318	46.29	41.0585	50.2562	48.6647	47.3654	42.4159	44.312	41.0064	50.7874	37.3293
ENSMUSG00000029560.13	16.9868	11.1083	16.4269	9.49409	13.1025	7.96833	15.5043	11.3818	15.6849	13.7908	18.7697	29.1098	17.7419	9.24437	14.1759	9.13146	16.6509	13.1756	20.3511	30.1264	18.8478	11.7186
ENSMUSG00000071573.15	0.645163	1.14027	1.06878	0.617224	0	0	2.4519	0	2.65779	0	0	0	0.980534	0.53359	2.24159	3.31408	1.66492	0.577283	1.70576	0.541144	1.32307	0
ENSMUSG00000010505.17	0	0	0	0.192748	0	0	0.151696	0	0	0	0	0	0	0	0	0	0	0	0.419895	0	0	0
ENSMUSG00000015947.11	81.3725	46.8289	144.074	35.7683	161.081	50.7431	133.067	40.8464	154.231	64.8493	182.341	35.8039	249.324	40.2394	219.228	59.2845	81.7067	52.3593	122.695	46.5173	212.512	82.6984
ENSMUSG00000020676.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027589.15	37.6376	26.138	34.7784	26.188	37.9559	25.6715	32.0581	29.2261	28.7213	45.8064	27.8323	30.7809	26.0897	25.7182	25.311	29.3577	30.6037	26.7981	27.5619	29.8442	22.8526	23.0743
ENSMUSG00000038628.9	8.79788	11.5211	6.56757	12.473	10.6555	9.55498	12.3805	12.4381	9.3294	8.04173	5.18845	11.3516	9.4685	18.0012	9.3567	14.3011	7.31881	8.87561	8.98531	15.1731	7.27034	8.77804
ENSMUSG00000034560.7	45.3543	46.0979	44.1513	43.2302	51.5684	46.254	44.1119	43.3522	40.9219	35.7575	45.8893	42.0325	38.9073	41.509	40.1906	40.5155	40.1068	37.3456	34.4633	41.1575	35.7776	39.7991
ENSMUSG00000072889.10	24.9779	12.3966	26.5381	11.5035	21.0113	11.2945	24.3034	7.40268	19.1509	9.66111	22.6044	12.7398	22.6514	8.62856	20.8912	8.75836	21.3724	10.2664	18.8222	9.86722	23.3071	11.6352
ENSMUSG00000030165.17	4.24249	6.57111	6.9504	16.2462	3.41172	15.6431	5.42221	17.9783	4.46135	17.7664	1.7681	5.30712	1.5508	10.7176	3.53106	6.2242	0.913079	41.0159	1.60022	23.4778	0	37.1099
ENSMUSG00000040374.14	41.1889	41.1363	37.3146	41.8179	45.3751	47.9273	37.4523	45.8515	25.5776	34.2217	26.3981	33.0849	43.5258	53.9697	41.7368	45.2049	33.9356	33.2193	33.3506	31.8797	27.802	35.0605
ENSMUSG00000039419.18	0.177099	0.114774	0.21555	0	0.103749	0	0.431663	0	0	0.068625	0	0	0.190716	0	0	0.111104	0.111598	0.11627	0.114737	0.108151	0.383917	0.363619
ENSMUSG00000028860.14	0	0.443282	0	0.842161	0.803353	0.424405	0.836109	0	1.23928	0	0	1.25494	0	0	0	0.376592	0.757499	0.897666	0.387729	1.26087	0.514489	0.413284
ENSMUSG00000023572.17	91.5171	84.0408	77.2978	97.2436	97.226	101.513	85.1628	99.2068	78.3362	89.2932	72.2646	76.7304	81.9251	95.8502	73.6579	83.7988	76.0805	97.711	95.9285	91.1083	75.7176	87.7116
ENSMUSG00000035666.15	10.2368	6.76019	6.9155	5.36489	7.42957	7.59351	10.708	6.29763	9.99291	6.97681	8.31993	4.65092	6.9745	6.21499	6.78711	5.19297	7.54423	5.53988	5.74314	5.73427	5.48562	5.12617
ENSMUSG00000052581.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032897.18	66.3282	85.2062	60.0286	78.7295	71.4022	91.3639	64.9313	89.1603	72.5849	75.7605	66.6283	72.3467	62.8436	80.3697	67.6235	94.0756	69.6659	77.2143	59.6508	75.2538	61.1423	79.779
ENSMUSG00000040289.9	0.698416	0	0	0	0.279118	0	0	0	0	0.291152	0.58053	1.74608	0.529784	0	0	0	0	0.31211	0	0.291932	0.357877	0.982349
ENSMUSG00000041037.9	10.5835	6.61712	8.62651	5.50081	8.12306	4.63197	9.90207	5.51199	9.23851	6.13486	10.6811	4.68797	8.32213	6.16971	7.55144	5.60105	8.17408	4.80584	10.0059	5.35911	8.37168	4.89252
ENSMUSG00000103124.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090824.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032013.7	0	0	0	0	0	0	0	0	0	0	0	0.767841	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026255.16	0	0	0	0	0.402697	0	0	0	0.414143	0	0	0	0.382026	0	0	0	0	0	0	0	0	0.4723
ENSMUSG00000074884.13	626.113	513.597	580.671	511.9	612.754	448.818	513.14	525.203	604.358	525.369	563.837	476.783	682.781	562.178	658.951	482.245	593.113	514.654	597.018	492.705	580.927	557.144
ENSMUSG00000067615.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41891	0	0	0	0
ENSMUSG00000103392.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052485.8	1.56591	0	0	0	0	0	0	0	0	0	1.30382	0	0.595474	0	0.680384	0	0	0	0	0	0	0
ENSMUSG00000018433.15	11.353	15.1441	11.8219	15.1675	10.3282	14.5861	13.0186	15.0764	13.2339	15.8406	14.9181	10.7749	16.2138	12.829	14.8885	14.8809	9.95716	13.682	11.6085	11.9074	10.8214	11.3817
ENSMUSG00000005917.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027950.8	1.40218	1.90722	1.5754	1.09716	1.42066	2.32709	1.9285	2.70107	2.51111	1.59294	2.32401	0.961354	1.16338	0.418395	1.43395	0.761424	1.85826	2.12821	1.78823	1.59108	0.912132	1.54822
ENSMUSG00000034501.8	3.0633	2.70248	2.53032	2.01146	1.22258	2.39187	1.27036	3.3042	2.20138	1.59466	2.22658	0.957151	1.01564	2.20572	0.830299	1.79763	1.31639	1.02608	2.86089	1.75748	0.980767	1.79335
ENSMUSG00000027536.7	0	0.116109	0	0.125702	0.105023	0.126427	0.124742	0	0	0	0	0.329036	0	0.108256	0.114157	0.561597	0	0.470229	0.46268	0.548904	0	0.123256
ENSMUSG00000039710.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000017310.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027550.15	14.0924	10.4592	11.556	11.0856	5.98078	10.7027	12.2171	15.5027	8.17002	13.321	6.15101	13.0099	11.2678	12.5835	6.47895	6.59661	7.60858	6.82138	7.32112	7.37737	6.03016	7.37961
ENSMUSG00000071847.14	2.94474	0.065353	1.47356	0.070753	2.99562	0.071133	0.866078	0.623055	3.47997	0	2.30297	0	7.80557	1.51261	5.12959	0.801712	6.01882	0.198503	9.25098	0.123529	2.89684	0
ENSMUSG00000051051.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048644.9	1.49106	1.31815	0	0	0	0.720655	1.41741	0.992105	1.22937	0.623161	0	1.86464	0	0	0.647787	0	0	2.00205	1.97228	0.626039	0	3.50483
ENSMUSG00000082229.2	0.685773	0.605337	0	0.327673	1.6443	0.330039	0	0	0.845725	0.857609	0.570007	0	0	0.282638	0	0.292969	0.294783	0.612905	0.301657	0.286627	0.702789	0.964524
ENSMUSG00000021532.12	7.2508	2.15969	2.31185	1.33606	1.39682	1.65466	2.28024	0.928633	3.71304	5.98226	2.80643	1.74762	1.59075	2.59311	3.03306	2.09052	5.94294	1.24954	1.23	1.75314	6.75669	2.87954
ENSMUSG00000027793.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026849.19	127.937	109.135	133.765	110.879	116.716	125.355	126.36	132.258	144.533	108.977	98.0284	106.12	124.164	102.132	141.929	107.896	136.2	129.204	124.464	102.515	117.543	138.048
ENSMUSG00000027559.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032854.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024306.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000015087.15	43.5784	44.3709	49.435	42.3709	43.4541	41.1642	42.2997	44.5148	44.9179	34.8083	39.4237	49.6347	43.3992	41.1962	49.8858	38.7548	40.7834	42.1606	42.1742	34.4553	45.7097	44.4624
ENSMUSG00000038365.9	11.5042	12.3708	12.3358	8.96063	14.819	13.5694	11.9517	19.7695	10.5154	16.3493	7.08539	15.8894	8.40721	11.2492	9.61583	15.2986	10.2582	11.4279	9.75077	13.5472	8.73439	11.1928
ENSMUSG00000079566.2	0	0	0	0.875613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027562.13	0	0	0	0	0	0	0	0	0	0	0	0	0.735135	3.19778	0	0.828145	0	0	0	0.405372	0	1.70405
ENSMUSG00000049577.16	1.71602	6.48941	4.25375	2.81023	4.50267	3.7715	2.78923	4.55729	3.82682	6.74042	2.44421	4.90252	1.67255	3.4315	2.9773	3.76781	2.31787	3.06622	3.23321	4.91277	2.26066	4.59419
ENSMUSG00000039376.14	0	0	0	0	0	0	0	0	0.184029	0.186629	0	0	0.169803	0	0	0	0	0.185342	0.393898	0	0	0
ENSMUSG00000044664.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028883.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095788.7	111.123	229.191	133.54	245.545	152.052	221.985	137.448	209.548	128.809	218.66	107.221	227.351	141.955	202.156	47.8855	170.241	145.985	247.406	146.437	192.727	140.143	193.336
ENSMUSG00000035799.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078780.8	93.9364	135.44	121.416	108.853	116.522	100.994	122.095	104.056	107.357	85.9408	118.223	90.6862	168.758	108.53	92.3935	111.047	173.448	125.843	162.598	80.9153	135.555	105.304
ENSMUSG00000027642.16	161.171	167.792	166.464	169.719	160.419	162.399	156.04	168.341	161.311	145.766	138.754	145.478	186.223	162.961	303.213	146.041	181.279	172.067	180.617	147.652	172.398	152.797
ENSMUSG00000025217.16	10.5831	16.0808	10.2735	16.9213	12.118	17.4433	8.35048	9.31532	8.81076	15.7056	13.5913	10.5294	5.74423	9.9127	5.35465	9.71539	3.85708	12.0134	8.00801	13.1879	6.44486	14.2117
ENSMUSG00000031826.21	15.7955	35.1984	19.7736	36.3308	10.7306	40.8396	19.2547	21.6065	19.0795	25.9348	15.035	26.8882	9.69908	15.6695	24.6186	27.163	10.8339	24.916	23.2801	15.8702	31.5787	20.6522
ENSMUSG00000035021.14	67.7256	81.7047	68.6313	82.3369	74.1694	81.1126	63.1423	77.9297	85.0814	82.0973	109.51	90.618	80.9388	85.8708	81.6978	71.819	69.2289	78.7412	67.554	83.9904	65.126	100.823
ENSMUSG00000087610.2	0	0	0	0	0	0	1.87854	0	1.63309	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084786.10	247.306	211.868	252.717	247.571	247.166	188.691	243.429	236.604	234.356	236.093	302.19	226.265	286.034	225.121	316.999	174.027	244.331	172.858	235.926	233.157	237.91	173.164
ENSMUSG00000039519.7	0.393614	1.04254	1.30212	0.376221	1.88838	0.758138	0	1.046	2.91357	1.64134	1.30893	0.984105	2.09059	2.92171	1.36649	1.3457	2.36899	1.7593	2.07832	0	0.806837	0.738401
ENSMUSG00000029112.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079638.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078255.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069094.13	13.3479	15.4602	11.8372	14.1641	9.37112	18.7107	11.9219	20.0906	11.5184	20.7591	15.2453	12.603	8.2798	8.19816	4.15177	11.9833	13.0208	13.0009	5.69553	13.4424	14.919	19.6627
ENSMUSG00000022603.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036875.16	141.082	97.069	121.837	96.7599	128.719	92.8821	147.667	106.759	122.427	85.4121	101.487	100.439	96.1447	37.9534	102.242	59.455	101.241	90.1996	105.258	63.0238	107.294	91.2722
ENSMUSG00000091635.3	0.142794	0.125951	0.235828	0.136358	0	0.274309	0.135319	0.379053	0	0.237795	0	0.713834	0.108181	0.469771	0	0.243689	0.122714	0.127523	0.125478	0.238193	0.146284	0.133709
ENSMUSG00000035371.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
